STATEFP,STATE,SLDUST,GEOID,NAMELSAD,Area,Perimeter,Polsby-Popper,Schwartzberg Radius,Schwartsberg Perimeter,Schwartzberg,Convex Hull Area,Area/Convex Hull,MBC Area,Reock
13,GA,012,13012,State Senate District 12,8275366178.0800,613615.6209050,27.61874264610,51323.80628160,322476.7131520,52.55353712740,10668084976.5000,77.57124353910,16399248036.600,50.46186361
13,GA,013,13013,State Senate District 13,8255123872.8100,715721.7355550,20.25091631130,51260.99647780,322082.0678490,45.00101811210,11999086432.8000,68.79793656830,17586235098.200,46.94082518
13,GA,014,13014,State Senate District 14,1267602850.2300,257392.1174980,24.04375083740,20087.08191340,126210.7513370,49.03442753560,1542084576.4100,82.20060492280,2606598352.570,48.63053984
13,GA,015,13015,State Senate District 15,5410040462.7400,454177.1807540,32.95788926120,41497.84113080,260738.4054360,57.40896207140,6542917992.0200,82.68543896380,8965184848.310,60.34499627
13,GA,016,13016,State Senate District 16,1927823840.5600,273954.0016120,32.27910963140,24771.87731270,155646.1640940,56.81470727860,2496488750.1900,77.22141108840,5288132983.430,36.45566113
13,GA,017,13017,State Senate District 17,1170031160.0200,310969.1739650,15.20450357600,19298.51807670,121256.0628090,38.99295266570,1897632704.9800,61.65740909450,3444962387.300,33.96353947
13,GA,018,13018,State Senate District 18,3472091130.6000,444638.5414380,22.06919047440,33244.57649190,208881.6581220,46.97785699060,4547679077.1100,76.34864008050,6520752714.980,53.24678427
13,GA,019,13019,State Senate District 19,9761780216.7400,654128.2141580,28.66901416220,55742.92577850,350242.8363930,53.54345353290,12175071496.8000,80.17842210870,20864465612.400,46.78662947
13,GA,020,13020,State Senate District 20,4206637341.9200,469718.3431480,23.95904643700,36592.55914170,229917.6357480,48.94797895420,6059766289.4500,69.41913501260,9894852247.770,42.51339218
13,GA,021,13021,State Senate District 21,655370511.8110,194914.5227240,21.67744016370,14443.37527130,90750.3266371,46.55903796640,930679672.7040,70.41848350540,1505086094.940,43.54372245
13,GA,022,13022,State Senate District 22,566894571.2440,143724.3835120,34.48664022130,13433.10458790,84402.6140846,58.72532692240,688520993.2890,82.33511784960,1370308034.720,41.36986407
13,GA,023,13023,State Senate District 23,10031347301.1000,922482.8668090,14.81331118590,56507.34213150,355045.8019340,38.48806462520,14541505258.5000,68.98424284680,21842307861.600,45.9262243
13,GA,024,13024,State Senate District 24,5865625442.3400,567637.2798420,22.87610092030,43209.81536650,271495.0477140,47.82896708080,8315438879.6900,70.53897608060,16528389949.900,35.48818403
13,GA,025,13025,State Senate District 25,6053760870.1000,612194.3328290,20.29813558620,43897.30699250,275814.6813490,45.05345223870,8743756634.6600,69.23523976070,10878494799.900,55.64888325
13,GA,026,13026,State Senate District 26,5793192621.4500,586451.3413650,21.16720413490,42942.19418660,269813.5356690,46.00782991490,7572205898.6600,76.50601025620,13054659892.700,44.37643469
13,GA,027,13027,State Senate District 27,625696670.7120,121714.9525620,53.07444641380,14112.60444670,88672.0340074,72.85221095760,722558305.6200,86.59462715260,1029591075.910,60.77137665
13,GA,028,13028,State Senate District 28,2904020677.5400,409571.5920870,21.75452218450,30403.60623570,191031.3306280,46.64174330420,4020731173.3900,72.22618355490,6160488856.330,47.13945184
13,GA,029,13029,State Senate District 29,3375145145.5100,356011.4242210,33.46370956460,32777.17154640,205944.8687170,57.84782585770,4146875555.0400,81.39007550900,6967755912.530,48.43948594
13,GA,030,13030,State Senate District 30,1476048531.4200,265558.0449200,26.30214749980,21675.82148150,136193.0880160,51.28561932930,1927522905.1300,76.57748333320,3690151968.490,39.99966787
13,GA,031,13031,State Senate District 31,2164649743.9600,230698.0971840,51.11037962150,26249.38086180,164929.5848430,71.49152370830,2492398299.4400,86.85007305800,4242582427.950,51.02198439
13,GA,032,13032,State Senate District 32,208869572.6110,104529.8335350,24.02172316630,8153.85222105,51232.1211983,49.01196095480,279564232.5190,74.71255200600,521713768.886,40.03528085
13,GA,033,13033,State Senate District 33,229707622.5790,113591.6781390,22.37133354450,8550.92211162,53726.9827933,47.29834409840,356776352.4580,64.38420623910,721289404.665,31.84680394
13,GA,034,13034,State Senate District 34,306668217.5240,109639.7238230,32.05844110890,9880.06112677,62078.2024705,56.62017406270,424468183.0970,72.24763356500,750493981.712,40.86218211
13,GA,035,13035,State Senate District 35,558290411.3560,196976.1595970,18.08182802560,13330.77294840,83759.6459739,42.52273277400,772323408.7060,72.28712804280,1324074451.690,42.16457848
13,GA,036,13036,State Senate District 36,133177689.5260,79455.9902154,26.50865448350,6510.89940040,40909.1528946,51.48655599620,175653372.0010,75.81846451840,562697330.105,23.66773084
13,GA,037,13037,State Senate District 37,287466271.4340,76523.4026124,61.68901670460,9565.74270151,60103.2832273,78.54235590090,307554329.9720,93.46845204880,432891903.416,66.40601711
13,GA,038,13038,State Senate District 38,261212570.1270,125264.8379720,20.91920652550,9118.47650092,57293.0291811,45.73751909050,372735383.7420,70.07989622680,589167288.735,44.33589154
13,GA,039,13039,State Senate District 39,149884539.2670,129774.3389870,11.18378175690,6907.22599410,43399.3442216,33.44216164800,295679127.4140,50.69161985760,1126787111.850,13.30193944
13,GA,040,13040,State Senate District 40,155972730.2880,83472.6836268,28.12997973610,7046.11268441,44271.9942964,53.03770332140,207496972.5770,75.16867757200,330788477.153,47.15180276
13,GA,041,13041,State Senate District 41,170835601.9520,100161.0716490,21.39882634720,7374.19195202,46333.3753891,46.25886547170,274456719.6230,62.24500612940,553921592.985,30.84111616
13,GA,042,13042,State Senate District 42,115411294.3300,72057.4031387,27.93190752770,6061.07143932,38082.8028461,52.85064571750,145637900.5090,79.24537083180,284625047.021,40.54853764
13,GA,043,13043,State Senate District 43,593490047.5550,167194.8824700,26.67945643230,13744.59563090,86359.7683762,51.65216010230,711193452.5980,83.44987504970,973086284.669,60.99048532
13,GA,044,13044,State Senate District 44,294743290.4320,143710.3606500,17.93400416120,9686.06124681,60859.2663047,42.34855860740,422469987.3430,69.76668148330,1696398785.650,17.37464639
13,GA,045,13045,State Senate District 45,302312514.6910,102374.9367730,36.24752265200,9809.64542807,61635.7679607,60.20591553320,423147794.2550,71.44371748960,615478891.437,49.11825879
13,GA,046,13046,State Senate District 46,1223835181.4300,239117.3697990,26.89739252570,19737.25326270,124012.7149550,51.86269615600,1668561177.4000,73.34673717730,3077425354.020,39.76815164
13,GA,047,13047,State Senate District 47,1782734508.5300,333361.6330010,20.15881218530,23821.47136140,149674.5924290,44.89856588520,2782559269.2900,64.06815941730,4841088741.570,36.82507394
13,GA,048,13048,State Senate District 48,202859867.7800,90124.7850746,31.38463998420,8035.69262517,50489.7031886,56.02199566610,270770662.4200,74.91944140730,434699029.827,46.6667404
13,GA,049,13049,State Senate District 49,1045615450.5900,179254.3138560,40.89236769040,18243.62946890,114628.0078060,63.94714042870,1259284130.0900,83.03252821230,2167384809.700,48.24318441
13,GA,050,13050,State Senate District 50,4449533653.9500,489234.2928660,23.36093443380,37634.18322860,236462.3473780,48.33315056330,6689529742.8900,66.51489454370,11656336287.000,38.1726603
13,GA,051,13051,State Senate District 51,5190003897.5000,420824.9131120,36.82767452740,40645.18354390,255381.0043390,60.68580931920,5897943888.4800,87.99683407700,8239891104.500,62.98631659
13,GA,052,13052,State Senate District 52,2453460326.3000,326277.5999880,28.96103100830,27945.68547860,175587.7720850,53.81545410760,3184846394.6900,77.03543663490,4880667620.150,50.26894919
13,GA,053,13053,State Senate District 53,2658020256.4000,263621.1320430,48.06260901520,29087.36564110,182761.1540490,69.32720174310,2934362679.4600,90.58254029080,5414174762.760,49.09372846
13,GA,054,13054,State Senate District 54,2529208561.6700,345055.6875370,26.69412931240,28373.80428170,178277.7195870,51.66636169930,3439582078.1700,73.53243807500,5896213499.830,42.89547117
13,GA,055,13055,State Senate District 55,240896671.5870,113781.1338430,23.38297590710,8756.70353978,55019.9445471,48.35594679780,354236835.4410,68.00441046370,891209833.199,27.03029776
13,GA,056,13056,State Senate District 56,210583960.7600,99406.5650790,26.77963493720,8187.24698542,51441.9465139,51.74904340880,306706856.9740,68.65968463750,465349842.775,45.25282731
15,HI,001,15001,State Senate District 1,840155357.0580,131967.1140740,60.62303282120,16353.28658010,102750.6431740,77.86079425540,942120153.7290,89.17709208670,1767452730.380,47.53481339
15,HI,002,15002,State Senate District 2,3247627865.5500,306122.9431460,43.54958252300,32152.02838740,202016.9817230,65.99210750000,4067579641.3900,79.84177697480,7721327527.730,42.06048576
15,HI,003,15003,State Senate District 3,3521002388.5100,308232.6398000,46.57132191020,33477.91535050,210347.7681720,68.24318420930,4133163040.3100,85.18905144000,8414814445.630,41.84289994
15,HI,004,15004,State Senate District 4,5564323659.6000,420179.5706490,39.60518213990,42085.39802390,264430.1311560,62.93264823600,7156716895.5200,77.74966847000,10520221125.200,52.8916987
15,HI,005,15005,State Senate District 5,311804186.4580,94869.2563555,43.53519023380,9962.45145214,62595.8757151,65.98120204560,391482897.7830,79.64694964300,914987166.099,34.07743824
15,HI,006,15006,State Senate District 6,864879743.1370,184897.9412930,31.79077177610,16592.16698130,104251.5717340,56.38330584160,1214085245.5800,71.23715128620,2743726529.870,31.5220826
15,HI,007,15007,State Senate District 7,5171781466.3900,605603.1763920,17.72039400180,40573.76689990,254932.2807100,42.09559834690,8469327920.4100,61.06483908750,19293073510.600,26.8064156
15,HI,008,15008,State Senate District 8,3279737371.9700,336298.6126170,36.44168203420,32310.58203420,203013.2028260,60.36694628210,5687338080.9400,57.66735378300,18211169680.100,18.00948226
15,HI,009,15009,State Senate District 9,131710047.9530,63695.0890603,40.79589888370,6474.92438453,40683.1153944,63.87166733670,177180546.4930,74.33663038070,360463714.276,36.53905864
15,HI,010,15010,State Senate District 10,19890851.5020,27617.9818597,32.77019247920,2516.23926240,15809.9842087,57.24525524350,28052988.6381,70.90457191070,70107861.380,28.37178472
15,HI,011,15011,State Senate District 11,23807794.9085,24834.6344665,48.50797282480,2752.86448789,17296.7430930,69.64766530520,27895284.1708,85.34702411610,57016355.911,41.75607951
15,HI,012,15012,State Senate District 12,42232189.4510,31234.8123293,54.39704304540,3666.46079649,23037.0331473,73.75435108890,48259074.2298,87.51139578410,108251850.945,39.01290286
15,HI,013,15013,State Senate District 13,26367466.3481,30783.6047669,34.96543605350,2897.07305768,18202.8314946,59.13157874930,31191561.9448,84.53397234410,100371230.208,26.26994438
15,HI,014,15014,State Senate District 14,65808765.1407,37236.9889926,59.64089142430,4576.85462250,28757.2014270,77.22751544900,73362276.8550,89.70382049450,121338871.832,54.23551756
15,HI,015,15015,State Senate District 15,127241759.5370,54374.6100713,54.08126631270,6364.14520630,39987.0698773,73.53996621740,148564070.1300,85.64773395460,262594904.633,48.45553257
15,HI,016,15016,State Senate District 16,63985970.8369,46417.6748163,37.31878514340,4513.02385303,28356.1412129,61.08910307360,81343468.6562,78.66147324910,191892233.418,33.34474236
15,HI,017,15017,State Senate District 17,37213595.5923,62605.3939327,11.93129615390,3441.72418751,21624.9725805,34.54170834500,91662519.4153,40.59848652390,263632832.611,14.11569084
15,HI,018,15018,State Senate District 18,85657574.8524,64995.0039149,25.48093283650,5221.65452059,32808.5952507,50.47864185630,111659281.2960,76.71334962770,296194246.803,28.91939184
15,HI,019,15019,State Senate District 19,86387218.7573,40601.9348078,65.85147849710,5243.84677473,32948.0331780,81.14892389730,92166675.9960,93.72934178620,142675120.204,60.54820114
15,HI,020,15020,State Senate District 20,127113581.9990,70680.6762467,31.97422761440,6360.93892400,39966.9242285,56.54575812070,170145636.1060,74.70869362750,442980044.995,28.69510341
15,HI,021,15021,State Senate District 21,449436475.2950,110406.4964570,46.33280101540,11960.77732160,75151.7168515,68.06820183880,501711940.4110,89.58058182290,1401629369.590,32.06528666
15,HI,022,15022,State Senate District 22,186591814.0660,98305.6828824,24.26301883860,7706.75478176,48422.9275097,49.25750586320,223628813.5680,83.43818092530,394477319.787,47.3010246
15,HI,023,15023,State Senate District 23,1039646600.8800,245369.9605490,21.69963600770,18191.48346680,114300.3650890,46.58286810380,1588242784.2700,65.45892172010,4140291769.550,25.11046706
15,HI,024,15024,State Senate District 24,149553993.8590,75154.8443996,33.27312201850,6899.60542158,43351.4627928,57.68285882180,212078744.8440,70.51814361170,391070406.294,38.24221712
15,HI,025,15025,State Senate District 25,2947840006.9700,686081.5943080,7.86976689716,30632.13034830,192467.1887620,28.05310481420,259587764054.0000,1.13558511423,4087446080920.000,0.072119361
19,IA,001,19001,State Senate District 1,6560861471.6500,489032.5723680,34.47424724640,45698.89311890,287134.3712670,58.71477433020,9017507826.5100,72.75692572580,25151713160.200,26.08514748
19,IA,002,19002,State Senate District 2,5339355292.9200,379612.7527780,46.56040297480,41225.85367400,259029.4592870,68.23518372120,6454657757.1700,82.72096668470,11649856062.100,45.83194217
19,IA,003,19003,State Senate District 3,3202420061.3000,379243.2800220,27.98027681530,31927.46194490,200605.9903430,52.89638628040,4236624402.8200,75.58895377100,6007794590.760,53.30442
19,IA,004,19004,State Senate District 4,7598607688.4800,439205.3923570,49.50034124060,49180.42284770,309009.4492280,70.35647890610,9101241273.1400,83.48979507780,18985528828.200,40.02315531
19,IA,005,19005,State Senate District 5,5413981941.2500,318914.6261320,66.89249967220,41512.95497980,260833.3684700,81.78783508100,5730579607.4300,94.47529416100,9049629209.200,59.82545601
19,IA,006,19006,State Senate District 6,6366509623.5100,458393.8469380,38.07442367490,45016.93753890,282849.5216060,61.70447607340,7900474443.1200,80.58388985810,23901895048.800,26.63600359
19,IA,007,19007,State Senate District 7,194880478.0260,68841.8645300,51.67405995020,7876.06724047,49486.7481640,71.88467148860,210854812.8110,92.42401225180,461498492.454,42.22776048
19,IA,008,19008,State Senate District 8,107075018.2820,64816.5117457,32.02774373680,5838.07037224,36681.6470015,56.59305941270,148394508.6190,72.15564732040,231925467.371,46.16785707
19,IA,009,19009,State Senate District 9,8134243406.1100,478787.5680330,44.59035508030,50884.30288220,319715.2341830,66.77600997380,9759021731.2800,83.35101232570,15116524890.000,53.81027363
19,IA,010,19010,State Senate District 10,4931175409.0200,451754.9019860,30.36366567610,39618.72296050,248931.5677310,55.10323554580,6443312015.4000,76.53168738740,10609497335.800,46.47887881
19,IA,011,19011,State Senate District 11,5681454520.5300,482743.2260530,30.63632407890,42526.04695160,267198.8076850,55.35008950200,8137831611.4700,69.81533646530,23512441608.200,24.16360927
19,IA,012,19012,State Senate District 12,7747424763.2700,437384.1501420,50.89097628800,49659.68161020,312020.7183000,71.33791158150,9023060006.2000,85.86249850880,20933362857.900,37.00993871
19,IA,013,19013,State Senate District 13,2924109981.5100,248294.3834470,59.60317696130,30508.58734180,191690.9458140,77.20309382470,2980985397.1000,98.09205990590,5351871666.160,54.63714685
19,IA,014,19014,State Senate District 14,6732783908.7500,484923.6223040,35.97969618440,46293.77377040,290872.1134790,59.98307776740,9272822817.1100,72.60770578220,19324216611.700,34.84117387
19,IA,015,19015,State Senate District 15,2028993187.4500,307214.9882050,27.01501954810,25413.56205040,159677.9848040,51.97597478460,2495734853.8000,81.29842736940,4284005547.620,47.36205789
19,IA,016,19016,State Senate District 16,67629003.9394,86443.7583974,11.37300438330,4639.71968224,29152.1939131,33.72388527940,107060709.7360,63.16883580000,164399304.574,41.13703772
19,IA,017,19017,State Senate District 17,79284275.6136,41424.9962137,58.05927454400,5023.64310670,31564.4538952,76.19663676580,85321034.9403,92.92465295230,131010959.502,60.5172849
19,IA,018,19018,State Senate District 18,38221392.0532,36123.0596927,36.80840001610,3488.01623142,21915.8338249,60.66992666550,48458019.9899,78.87526576850,68904224.680,55.47031729
19,IA,019,19019,State Senate District 19,344793031.8600,109799.6664150,35.93899564870,10476.21703820,65823.9573701,59.94914148580,419310420.8500,82.22858643990,752935104.005,45.79319387
19,IA,020,19020,State Senate District 20,187583659.0460,69088.5672224,49.38466677720,7727.21059604,48551.4550728,70.27422484610,198775503.4240,94.36960581900,446101520.453,42.04954488
19,IA,021,19021,State Senate District 21,122020851.0860,63552.3597968,37.96471855040,6232.21277143,39158.1146412,61.61551634970,148907483.9470,81.94406879470,258254098.383,47.24836967
19,IA,022,19022,State Senate District 22,106594568.5040,98576.0064133,13.78485282480,5824.95782198,36599.2584879,37.12795823200,166909699.3210,63.86361543850,235049761.112,45.34978806
19,IA,023,19023,State Senate District 23,288736179.8090,102332.3273410,34.64854488860,9586.84818714,60235.8927925,58.86301460900,334323714.4920,86.36425335480,589800861.434,48.95485895
19,IA,024,19024,State Senate District 24,5186339640.4200,381442.6776500,44.79317909660,40630.83281300,255290.8361140,66.92770659190,6116363769.4800,84.79449287010,11328558146.500,45.78110977
19,IA,025,19025,State Senate District 25,4364501743.3100,431064.8740060,29.51609491410,37272.84838360,234192.0155070,54.32871700510,6502484345.7400,67.12052672870,14300114385.700,30.52074708
19,IA,026,19026,State Senate District 26,6969495494.5200,397749.9290450,55.35930346720,47100.54343080,295941.1924740,74.40383287670,7937982308.4100,87.79933267340,13485279008.700,51.68224914
19,IA,027,19027,State Senate District 27,3580491370.5700,314831.3450290,45.39376437060,33759.54329250,212117.2872250,67.37489470920,4783820385.2300,74.84585712340,7718572856.980,46.38799733
19,IA,028,19028,State Senate District 28,5980448723.8700,384081.0278880,50.94452975570,43630.69516470,274139.5112450,71.37543678020,7402575710.0600,80.78875459180,12203063375.800,49.00776583
19,IA,029,19029,State Senate District 29,4181981386.9900,429890.8961240,28.43643155840,36485.16333670,229242.8485740,53.32582072360,5574215173.7800,75.02368058310,9625052628.350,43.44891969
19,IA,030,19030,State Senate District 30,345554242.8280,103981.4545600,40.16187224040,10487.77500770,65896.5781729,63.37339523840,429916658.7310,80.37703024770,905966206.760,38.14206758
19,IA,031,19031,State Senate District 31,455498611.5910,157073.3040850,23.20020359140,12041.17243790,75656.8538384,48.16658965640,645965653.9330,70.51437004700,1388102204.080,32.81448659
19,IA,032,19032,State Senate District 32,3717861907.1200,314080.9973720,47.36084355930,34401.06393860,216148.0769180,68.81921501990,4369057351.5400,85.09528733490,6306694051.050,58.95104277
19,IA,033,19033,State Senate District 33,71165070.7236,109894.1809660,7.40503284692,4759.47105213,29904.6133253,27.21219000170,137181065.1780,51.87674452830,287761501.633,24.73057387
19,IA,034,19034,State Senate District 34,233348179.2240,194814.5098140,7.72629548946,8618.41604410,54151.0593200,27.79621465140,375310339.5930,62.17472704780,884109433.922,26.39358549
19,IA,035,19035,State Senate District 35,296623081.7310,87002.6890087,49.24351990350,9716.89966691,61053.0296491,70.17372720860,329329333.3860,90.06883130670,609260802.031,48.68573208
19,IA,036,19036,State Senate District 36,3516573889.1600,306266.1301950,47.11197405620,33456.85549930,210215.4453360,68.63816289520,4391434919.0100,80.07801445350,8559978052.770,41.081576
19,IA,037,19037,State Senate District 37,2005305005.1600,254627.7282180,38.86677841660,25264.77680710,158743.1403390,62.34322610890,2249539945.0700,89.14289384170,3479223901.220,57.63656097
19,IA,038,19038,State Senate District 38,4900388065.5400,333109.1160710,55.49667127430,39494.85137260,248153.2602470,74.49608800080,5874015662.0100,83.42483826240,10937222213.900,44.80468596
19,IA,039,19039,State Senate District 39,3747761021.5700,371266.4296110,34.16724990200,34539.11394150,217015.4699350,58.45275861930,5221113856.3300,71.78087137530,8542308479.000,43.87293003
19,IA,040,19040,State Senate District 40,4682810417.5900,383785.4986110,39.95203922150,38608.10938250,242581.7007100,63.20762550640,5748538321.1900,81.46088894160,11683943809.200,40.07902207
19,IA,041,19041,State Senate District 41,3915484863.1200,330916.1760640,44.93234163000,35303.52098400,221818.3769760,67.03159078360,4372101476.8700,89.55612956000,6893755402.640,56.79756003
19,IA,042,19042,State Senate District 42,3180631528.2500,344890.3969810,33.60165376130,31818.66299690,199922.3869690,57.96693347190,4392713408.1300,72.40698931930,9137809174.100,34.80737524
19,IA,043,19043,State Senate District 43,72247283.7842,72454.1538583,17.29435793480,4795.52333987,30131.1363386,41.58648570730,108304637.0990,66.70747044580,248137665.913,29.11580695
19,IA,044,19044,State Senate District 44,2959511837.4700,346239.5945830,31.02245172780,30692.71366060,192847.8446180,55.69780222570,4041346981.9500,73.23082751090,9439804150.970,31.35141143
19,IA,045,19045,State Senate District 45,104621662.1680,79343.7930297,20.88359184250,5770.80042162,36258.9777931,45.69856873310,173511133.4170,60.29680061890,388332858.162,26.94123352
19,IA,046,19046,State Senate District 46,921688704.1910,236337.3458650,20.73619433160,17128.42299620,107620.9648010,45.53701168430,1526473215.8500,60.38027360200,3104032638.960,29.69326716
19,IA,047,19047,State Senate District 47,114984838.9650,49895.9882931,58.03885288940,6049.86296698,38012.3779969,76.18323495990,126687877.9270,90.76230563370,183442378.943,62.68172035
19,IA,048,19048,State Senate District 48,3622155745.9800,425088.1399920,25.18944744240,33955.39658310,213347.8687030,50.18908989250,4677566685.6800,77.43675268320,7417708569.330,48.83119513
19,IA,049,19049,State Senate District 49,2303885257.4900,232528.4096520,53.54492323530,27080.43710000,170151.2607780,73.17439663940,2572194735.9100,89.56885049670,3711638404.520,62.07192098
19,IA,050,19050,State Senate District 50,115355295.4540,88813.9500549,18.37742508530,6059.60081042,38073.5626200,42.86889908230,161863721.8670,71.26692388110,216770792.764,53.21533126
16,ID,001,16001,State Senate District 1,7273542130.6100,412360.4515220,53.75284347330,48116.96502640,302327.5523150,73.31633070030,8020922029.1000,90.68211988870,15178728756.900,47.91931029
16,ID,002,16002,State Senate District 2,2573068663.2900,287419.2404860,39.14075494330,28618.76805810,179816.8710870,62.56257263190,3149436960.0300,81.69932263910,5466001592.570,47.07405623
16,ID,003,16003,State Senate District 3,773239512.3520,156798.1148090,39.52226827310,15688.53049420,98573.8610305,62.86673864070,930037802.9200,83.14065405990,2440821920.840,31.67947263
16,ID,004,16004,State Senate District 4,61155581.0403,51235.8024234,29.27510823870,4412.07915648,27721.8875144,54.10647672760,84633985.7240,72.25889282790,146225113.581,41.82289864
16,ID,005,16005,State Senate District 5,4819609147.1900,309158.0795490,63.36655771800,39167.97843800,246099.4587620,79.60311408360,5009172725.1400,96.21567096300,10348698685.500,46.57212751
16,ID,006,16006,State Senate District 6,3460278909.3300,336760.7098490,38.34226551700,33187.97848830,208526.0426780,61.92113170550,4415368538.7100,78.36897144580,7021789202.090,49.27916247
16,ID,007,16007,State Senate District 7,36300990018.5000,1353152.2490200,24.91349398390,107494.06384200,675404.5520510,49.91341902140,49209147180.7000,73.76878507000,117994986997.000,30.76485785
16,ID,008,16008,State Senate District 8,40690290372.5000,1330094.2802200,28.90250163980,113807.43665300,715072.6098290,53.76104690190,52910995830.6000,76.90327829540,79320627854.700,51.2984976
16,ID,009,16009,State Senate District 9,8701043423.2900,576229.6060390,32.92984580040,52627.27886900,330666.6660440,57.38453258540,10619164977.3000,81.93717153740,27221920235.200,31.96337124
16,ID,010,16010,State Senate District 10,73883300.5047,42880.9685897,50.49246951830,4849.51593865,30470.3815554,71.05805339180,85507641.4251,86.40549461230,120549317.126,61.28885859
16,ID,011,16011,State Senate District 11,1085122176.6500,269066.7980100,18.83509935410,18585.08564140,116773.4384000,43.39942321520,1697047737.4100,63.94175913440,4226151451.670,25.67636747
16,ID,012,16012,State Senate District 12,89315949.2501,45435.1144465,54.36949044640,5331.99527889,33501.8860964,73.73567009690,98792038.3809,90.40804371880,183200155.314,48.75320608
16,ID,013,16013,State Senate District 13,40389372.1428,30515.5353991,54.50478251100,3585.57489241,22528.8124525,73.82735435530,48279098.8592,83.65809034790,85687126.708,47.13586941
16,ID,014,16014,State Senate District 14,313992689.8310,83451.5007655,56.65793369430,9997.35273882,62815.1667815,75.27146450970,362523496.0270,86.61305909060,568743179.084,55.20816801
16,ID,015,16015,State Senate District 15,28020857.5808,23929.1419150,61.49455587020,2986.52365153,18764.8656768,78.41846457950,31072976.2979,90.17757845970,64274628.668,43.59551842
16,ID,016,16016,State Senate District 16,31664532.1361,29013.3973464,47.26997808470,3174.76646917,19947.6291838,68.75316580700,39109816.0661,80.96313233120,74404358.306,42.55736204
16,ID,017,16017,State Senate District 17,28123395.3668,25352.0082006,54.98604918350,2991.98301127,18799.1678168,74.15257863620,32583610.7824,86.31147589690,55911313.110,50.30000872
16,ID,018,16018,State Senate District 18,345365564.8480,120337.4153500,29.97002960830,10484.91137280,65878.5854393,54.74488981480,480085980.5880,71.93827331200,1114167755.470,30.99762699
16,ID,019,16019,State Senate District 19,247851177.9480,83987.7588044,44.15384205400,8882.20394281,55808.4861694,66.44835743190,277449796.5980,89.33190111760,669657656.964,37.01162458
16,ID,020,16020,State Senate District 20,39724675.6492,31152.5418460,51.43785868250,3555.94820901,22342.6626679,71.72019149620,49016389.3889,81.04365936470,73889287.116,53.76242917
16,ID,021,16021,State Senate District 21,64441791.1684,35367.7154829,64.73856729370,4529.07016268,28456.9630647,80.46028044550,72050545.6747,89.43969898490,119115150.711,54.10041526
16,ID,022,16022,State Senate District 22,1647398308.0000,191770.1295130,56.29193657640,22899.42381040,143881.2016970,75.02795250880,1844236199.0000,89.32686110890,3925837781.680,41.96297452
16,ID,023,16023,State Senate District 23,29551542250.4000,1086701.2992500,31.44627988990,96987.40122130,609389.2996060,56.07698270230,39767849125.1000,74.31013469560,63883061859.500,46.25880694
16,ID,024,16024,State Senate District 24,98438293.8261,50145.3596779,49.19399282560,5597.66992333,35171.1677089,70.13842942760,117295173.1580,83.92356750560,224432078.200,43.86106238
16,ID,025,16025,State Senate District 25,4869129869.5000,479987.7532770,26.55831649720,39368.68658860,247360.5442000,51.53476156660,6607769433.9600,73.68795049770,12234411457.500,39.79864407
16,ID,026,16026,State Senate District 26,14699717995.6000,826854.0733610,27.01847048110,68403.72441870,429792.9131930,51.97929441720,19575582996.7000,75.09210835800,33025786439.500,44.50981969
16,ID,027,16027,State Senate District 27,8658867337.8500,494451.4702620,44.50647901500,52499.57528270,329864.2814250,66.71317637100,10975993928.4000,78.88914110500,20438118429.300,42.36626462
16,ID,028,16028,State Senate District 28,6417066955.6500,630429.9167580,20.28955114650,45195.32694440,283970.3743510,45.04392428130,8814558715.1600,72.80077384490,16453332756.500,39.00162387
16,ID,029,16029,State Senate District 29,291262172.9110,96927.1084556,38.95857546670,9628.69188515,60498.8042789,62.41680500210,376610550.0640,77.33776254050,929125551.706,31.3479887
16,ID,030,16030,State Senate District 30,1028464187.4000,181991.2310840,39.02094161250,18093.38539230,113683.9972290,62.46674444250,1216752395.5200,84.52534724290,2239667297.480,45.92040026
16,ID,031,16031,State Senate District 31,5491169459.2300,398473.3693140,43.45860079210,41807.83421760,262686.1477990,65.92313766190,7096605882.1100,77.37740478270,11514487651.700,47.68922097
16,ID,032,16032,State Senate District 32,16600291388.8000,996904.5364650,20.99027188550,72691.41163730,456733.2237710,45.81514147690,23592924049.3000,70.36131407070,60840092975.100,27.28511838
16,ID,033,16033,State Senate District 33,36742494.0439,27288.7865701,62.00256842910,3419.86973085,21487.6570955,78.74170967740,39401475.1332,93.25156969300,65947680.484,55.7146116
16,ID,034,16034,State Senate District 34,1868723367.8900,300208.0130430,26.05613246060,24389.21124140,153241.8042880,51.04520786590,2421481990.8500,77.17271385670,3711706088.190,50.34674954
16,ID,035,16035,State Senate District 35,18141874080.5000,911709.2588770,27.42703841680,75991.72817780,477469.7066520,52.37083006490,23821066108.2000,76.15895106500,44167756969.900,41.07492733
17,IL,001,17001,State Senate District 1,43370026.4907,61806.0938935,14.26712906310,3715.52416985,23345.3071535,37.77185336080,81281994.3499,53.35748321330,174980189.021,24.78567816
17,IL,002,17002,State Senate District 2,29036048.4912,44850.9971042,18.13855996960,3040.14294026,19101.7653194,42.58938831400,43386263.2700,66.92452011940,136218168.189,21.31584125
17,IL,003,17003,State Senate District 3,44844858.5072,69466.0186204,11.67823844700,3778.17070347,23738.9266006,34.17343770670,105765461.0440,42.40028650610,286877753.744,15.63204463
